canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
empty paint can for hazmat,17,0,0,2,82,2.4390243902439024,12.01,0.32280701754385965,0.44189692474101827,Weak very low – drop or archive
truck placard,17,1920,54,18,432,4.166666666666666,136.37,0.7237989031928976,0.5628830610148641,"Strong in organic, not paid → invest in paid"
iata dangerous good,17,610,30,177,3489,5.073086844368014,1175.87,0.5995666295611871,0.6890443376616735,"Strong in paid, not organic → invest in organic"
empty paint tin,17,2900,0,3,184,1.6304347826086956,14.170000000000002,0.577069985234697,0.45429905263017145,Weak moderate – deprioritize but monitor
iata dangerous good regulation,17,390,59,250,3040,8.223684210526317,1774.38,0.6655300417213642,0.7195607553195249,Strong in both → cut/reduce paid
un3481 label,17,4800,18,1,58,1.7241379310344829,0.05,0.7092547226200033,0.4070531887599692,"Strong in organic, not paid → invest in paid"
empty paint can,17,2900,0,10,399,2.506265664160401,32.379999999999995,0.577069985234697,0.5212667422742642,Weak near thresholds – small optimizations
empty paint can for shipping,17,0,0,0,13,0.0,0.0,0.312280701754386,0.28893947204460396,Weak very low – drop or archive
curtec packaging,17,10,6,19,113,16.8141592920354,117.16,0.4615766145622216,0.6063303480975419,Weak moderate – deprioritize but monitor
packaging for shipping flammable liquid,17,0,3,0,8,0.0,0.0,0.3566359969760747,0.27777079439078667,Weak very low – drop or archive
emergency response guidebook,17,9190,241,673,8738,7.701991302357519,2941.68,0.7959000015703785,0.7682570367196508,Strong in both → cut/reduce paid
training for iata,17,30,4,69,1544,4.4689119170984455,586.85,0.46546955808012486,0.6359849907104881,Weak near thresholds – small optimizations
packaging for large lithium battery,17,0,0,25,290,8.620689655172415,76.48,0.32982456140350874,0.6002557599004481,Weak moderate – deprioritize but monitor
iata dgr 63rd edition,17,0,0,2,9,22.22222222222222,52.49,0.3333333333333333,0.5049779639591485,Weak very low – drop or archive
how to ship large lithium battery,17,20,0,72,1129,6.37732506643047,229.87,0.4036003552596152,0.6485235233436915,Weak moderate – deprioritize but monitor
hazmat label,17,4800,122,979,38392,2.5500104188372577,2034.41,0.7808816704104596,0.7648944172515528,Strong in both → cut/reduce paid
fireproof lithium battery container,18,260,0,37,543,6.8139963167587485,63.02,0.5034461844019676,0.6146376572638987,Weak near thresholds – small optimizations
lithium ion battery warehouse storage,18,40,0,3,26,11.538461538461538,2.65,0.44686087671058167,0.5010799891647328,Weak moderate – deprioritize but monitor
lithium ion battery storage,18,2750,0,39,768,5.078125,49.65,0.5754469405406244,0.6095930317244305,Weak near thresholds – small optimizations
lithium ion storage,18,170,0,18,198,9.090909090909092,29.89,0.4905190353897655,0.5843900007681377,Weak moderate – deprioritize but monitor
lithium battery storage box,18,210,8,35,589,5.942275042444821,53.94,0.4516231020377847,0.6078845675491797,Weak moderate – deprioritize but monitor
lithium battery storage,18,2490,0,27,419,6.443914081145586,34.33,0.5724118459757452,0.5961602020645338,Weak near thresholds – small optimizations
lithium battery storage container,18,1440,11,29,283,10.247349823321557,41.42,0.4747417356941468,0.6135091883706378,Weak near thresholds – small optimizations
iata book,18,320,23,186,1125,16.53333333333333,3618.17,0.6290825991743348,0.7188848376340999,Strong in both → cut/reduce paid
hazmat label,18,4800,119,1053,34566,3.046346120465197,3012.4700000000003,0.7833816445183918,0.7692411484872915,Strong in both → cut/reduce paid
hazmat online training,18,7110,21,21,479,4.384133611691024,142.10000000000002,0.6837441753898023,0.5723345801613018,"Strong in organic, not paid → invest in paid"
hazmat liquid paint can,18,0,0,0,2,0.0,0.0,0.32982456140350874,0.25,Weak very low – drop or archive
iata dgr 63rd edition,18,0,1,0,2,0.0,0.0,0.3476162441020724,0.25,Weak very low – drop or archive
iata dangerous good regulation,18,590,46,143,2365,6.046511627906977,730.0799999999999,0.6699370784911252,0.683229743194292,Strong in both → cut/reduce paid
iata dangerous good regulation 65th edition,18,10,4,4,20,20.0,64.24000000000001,0.46361977208857247,0.53268921553869,Weak moderate – deprioritize but monitor
iata dgr 2022,18,20,4,69,610,11.311475409836063,1530.77,0.46058078171540545,0.6595201044996193,Weak near thresholds – small optimizations
un3091 label,18,540,59,4,127,3.149606299212598,6.99,0.6894918854281454,0.47946424895106254,"Strong in organic, not paid → invest in paid"
hazmat shipping software,18,70,10,17,421,4.038004750593824,102.87,0.55810304890127,0.5591743138768575,Weak near thresholds – small optimizations
hazmat shipping training,18,500,8,43,478,8.99581589958159,359.0,0.5219189453799814,0.6300607520026325,Weak near thresholds – small optimizations
hazmat placarding,18,210,18,29,974,2.97741273100616,118.99,0.6067113790515092,0.580993007470934,Weak near thresholds – small optimizations
hazmat shipping container,18,70,4,114,2843,4.009848751319029,454.1,0.5013298223268103,0.6611022800458182,Weak near thresholds – small optimizations
hazmat shipping label,18,1590,53,50,1437,3.479471120389701,236.01,0.7129011838018924,0.613500346347866,"Strong in organic, not paid → invest in paid"
hazmat placard,18,19850,174,386,10513,3.671644630457529,4284.0,0.8047621846341534,0.7135180314593608,Strong in both → cut/reduce paid
hazmat paint can,18,0,7,1,53,1.8867924528301887,3.27,0.4147785568676208,0.40834959643125157,Weak very low – drop or archive
hazmat training,18,8340,87,50,3024,1.6534391534391533,204.93,0.7310664407533444,0.6003875419360907,"Strong in organic, not paid → invest in paid"
labelmastercom,18,50,8,242,545,44.40366972477064,530.6600000000001,0.5397902619330015,0.7759986720852554,"Strong in paid, not organic → invest in organic"
hazard label,18,5560,192,261,8730,2.989690721649485,1078.63,0.8040716591378905,0.6982747254034242,Strong in both → cut/reduce paid
li ion battery storage,18,2400,0,8,112,7.142857142857142,8.45,0.5712868668982927,0.5349021564523341,Weak near thresholds – small optimizations
labelmaster placard,18,40,12,2015,3843,52.432995055945874,4590.2,0.5481411511241497,0.8845615099332652,"Strong in paid, not organic → invest in organic"
lithium battery recycling box,18,9900,0,1,72,1.3888888888888888,1.11,0.6145983187024325,0.4044103248816072,Weak moderate – deprioritize but monitor
lithium battery label un3481,18,2130,103,13,406,3.201970443349754,19.8,0.7517689400341029,0.5399369348370676,"Strong in organic, not paid → invest in paid"
liquid dangerous good shipper,18,0,0,28,492,5.691056910569105,111.08,0.14210526315789473,0.5945459049139248,Weak very low – drop or archive
liquid hazmat shipper kit,18,0,0,21,449,4.67706013363029,93.31,0.32456140350877194,0.5740614108168212,Weak very low – drop or archive
haz mat label,18,2400,15,541,21172,2.555261666351785,1337.89,0.6810500889206175,0.734434985212363,Strong in both → cut/reduce paid
imdg dangerous good,18,50,7,35,590,5.932203389830509,92.62,0.48936429091135897,0.6077424462226799,Weak near thresholds – small optimizations
imdg training,18,170,23,0,20,0.0,0.0,0.5677244176055266,0.299188845973928,Weak very low – drop or archive
imdg code book,18,90,7,37,250,14.8,156.24,0.5351361002601374,0.6378651796204096,Weak near thresholds – small optimizations
hazardous material transportation training,18,260,7,31,1062,2.919020715630885,423.8,0.5147159693397638,0.5834128815994244,Weak near thresholds – small optimizations
hazardous material software,18,7210,36,164,3203,5.120199812675617,1197.42,0.7103224871193827,0.6850490238438851,Strong in both → cut/reduce paid
imdg training online,18,10,5,8,81,9.876543209876544,86.53,0.4669748127426441,0.5442858930347548,Weak moderate – deprioritize but monitor
iata training,18,880,3,78,657,11.87214611872146,1225.94,0.4779746727082208,0.6685591992353549,"Strong in paid, not organic → invest in organic"
label master,18,5910,131,3064,6061,50.552714073585214,4235.23,0.7924643611377227,0.9077724006232697,Strong in both → cut/reduce paid
labelmaster,18,5800,281,172,660,26.060606060606062,627.7700000000001,0.8252419364126894,0.7388981312952583,Strong in both → cut/reduce paid
hazardous material placard,18,26800,85,833,24663,3.3775290921623484,2642.51,0.8217568050138023,0.7598153251165645,Strong in both → cut/reduce paid
hazardous material label,18,13330,187,52,2390,2.1757322175732217,138.48,0.7854923623259685,0.6067250344396379,"Strong in organic, not paid → invest in paid"
curtec packaging,18,10,5,41,176,23.295454545454543,221.42,0.4517701343812406,0.6581215549568489,Weak near thresholds – small optimizations
training for iata,18,30,3,75,1301,5.764796310530361,963.97,0.42828302333725127,0.6460824725396617,Weak moderate – deprioritize but monitor
curtec,18,420,28,31,161,19.25465838509317,145.06,0.6275606736344598,0.6369079686526329,"Strong in organic, not paid → invest in paid"
truck placard,18,9600,57,32,744,4.301075268817205,219.86,0.775158027431173,0.5943113877603736,"Strong in organic, not paid → invest in paid"
dangerous good training online,18,60,32,9,189,4.761904761904762,59.47,0.5808012961227283,0.529902609897986,Weak near thresholds – small optimizations
dangerous good software,18,10,9,116,1894,6.124604012671594,796.01,0.4972009284713466,0.6719663192377452,"Strong in paid, not organic → invest in organic"
dangerous good shipping training,18,70,19,60,829,7.237635705669482,448.92,0.5614745912327096,0.6415842948565956,Weak near thresholds – small optimizations
dangerous good shipping software,18,10,23,32,477,6.708595387840671,222.05,0.5329675348660872,0.60596165392346,Weak near thresholds – small optimizations
dangerous good shipping label,18,60,12,7,141,4.964539007092199,43.1,0.5602870570701869,0.5180843789853445,Weak near thresholds – small optimizations
dangerous good shipping course,18,30,0,1,107,0.9345794392523364,3.15,0.4383136930278433,0.4014198608585213,Weak very low – drop or archive
dangerous good container shipper,18,0,0,10,151,6.622516556291391,34.47,0.312280701754386,0.5442422865051956,Weak very low – drop or archive
dangerous good declaration software,18,210,19,8,82,9.75609756097561,56.31,0.584245523896176,0.5439872012883511,Weak near thresholds – small optimizations
dangerous good paint can,18,0,2,1,21,4.761904761904762,2.63,0.37470752710252636,0.42787327339391723,Weak very low – drop or archive
dangerous good label,18,960,38,422,9336,4.520137103684661,3794.06,0.6871181115472197,0.7252730032233125,Strong in both → cut/reduce paid
un 3480 label,18,170,20,7,145,4.827586206896552,30.82,0.6113919015971699,0.517398002052424,Weak near thresholds – small optimizations
un 3481 label,18,480,75,30,547,5.484460694698354,56.26,0.6955556880537431,0.5974154140038566,"Strong in organic, not paid → invest in paid"
can to ship hazmat,18,0,0,1,172,0.5813953488372093,6.17,0.30526315789473685,0.40100784581735194,Weak very low – drop or archive
can for shipping hazmat,18,40,10,3,69,4.3478260869565215,8.1,0.5366379215548668,0.4730928358462966,Weak moderate – deprioritize but monitor
best way to store lithium battery,18,520,0,84,967,8.686659772492245,124.41,0.5245777528479009,0.666021829412119,"Strong in paid, not organic → invest in organic"
battery un3480,18,670,39,5,133,3.7593984962406015,7.27,0.6760016028408821,0.49439770593033916,"Strong in organic, not paid → invest in paid"
un 3091 label,18,120,15,21,370,5.675675675675676,42.12,0.5897085799545557,0.5792076494486746,Weak near thresholds – small optimizations
alternative to paint can shipper,18,0,0,0,9,0.0,0.0,0.32982456140350874,0.2804341045024804,Weak very low – drop or archive
canister to ship liquid hazmat,18,0,5,2,16,12.5,7.28,0.39776236769582685,0.48536707486546926,Weak very low – drop or archive
canister to ship hazmat,18,0,1,8,152,5.263157894736842,28.71,0.3020022090143531,0.5264791730806515,Weak very low – drop or archive
capsuloc,18,10,3,10,25,40.0,30.84,0.4597665706790323,0.6023967006546083,Weak moderate – deprioritize but monitor
proper storage of lithium ion battery,18,50,0,41,514,7.976653696498054,57.05,0.4535331024647909,0.624705916621787,Weak near thresholds – small optimizations
paint can shipper,18,0,14,7,187,3.7433155080213902,21.65,0.43607391847059734,0.511235618893799,Weak moderate – deprioritize but monitor
un3481 lithium battery sticker,18,320,21,0,19,0.0,0.0,0.6325453597049312,0.29795552496394306,"Strong in organic, not paid → invest in paid"
erg book,18,4400,66,228,2221,10.265646105357948,1280.41,0.747555662114762,0.7225492462435796,Strong in both → cut/reduce paid
empty paint can,18,2400,0,5,314,1.5923566878980893,20.36,0.5712868668982927,0.47885612779417097,Weak moderate – deprioritize but monitor
emergency response guidebook,18,11130,327,435,4869,8.93407270486753,2090.54,0.8259796484663414,0.7514025896354863,Strong in both → cut/reduce paid
packaging for shipping flammable liquid,18,0,2,1,22,4.545454545454546,3.19,0.3694443692077895,0.426656455253789,Weak very low – drop or archive
emergency response guide book,18,10,5,109,1112,9.802158273381297,268.37,0.4517701343812406,0.6834832555082998,"Strong in paid, not organic → invest in organic"
empty paint can for shipping,18,0,0,0,6,0.0,0.0,0.3192982456140351,0.2714180515831413,Weak very low – drop or archive
un3481 label,18,3800,192,7,205,3.414634146341464,17.55,0.7968249449440304,0.509170124926215,"Strong in organic, not paid → invest in paid"
empty paint tin,18,2400,0,2,70,2.857142857142857,10.75,0.5712868668982927,0.44496194522358135,Weak moderate – deprioritize but monitor
49 cfr book,18,880,12,114,842,13.53919239904988,563.22,0.6348996519001003,0.6951686232858261,Strong in both → cut/reduce paid
dg shipping label,18,140,13,6,109,5.504587155963304,56.18,0.588929679955629,0.5129370563344877,Weak near thresholds – small optimizations
software hazmat,18,60,14,61,619,9.8546042003231,473.94,0.5626245607763388,0.6514807210090954,Weak near thresholds – small optimizations
dgr iata,18,320,44,294,3739,7.863064990639208,3536.76,0.6266937502509956,0.7213553943909785,Strong in both → cut/reduce paid
dgi training,18,330,5,6,418,1.4354066985645932,19.83,0.5681212780179669,0.48681987284955613,Weak moderate – deprioritize but monitor
